source_path,target_path,status_code
"/services/category/recycling-centers/united-states/georgia/folkston/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/georgia/la-fayette/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/georgia/morganton/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/indiana-1/edinburgh/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/kansas-1/wichita-1/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/kentucky/louisville-5/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/massachusetts/worcester/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/minnesota/hugo/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/mississippi/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/mississippi/magee/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/missouri/moberly/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/north-carolina/elizabeth-city/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/north-carolina/kannapolis-1/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/north-carolina/marion-3/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/north-dakota-1/bowman-1/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/ohio/etna/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/oklahoma/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/oregon/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/pennsylvania/bethlehem/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/texas/brownsville-5/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/texas/dumas/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/texas/hughes-springs/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/texas/page/3/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/virginia-2/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/virginia-2/coeburn/","/scrap-yards/",301
"/services/category/recycling-centers/united-states/wyoming/","/scrap-yards/",301
"/services/category/scrap-metals-wholesale/united-states/florida/naples-1/","/scrap-yards/",301
"/services/category/scrap-metals-wholesale/united-states/massachusetts/","/scrap-yards/",301
"/services/category/scrap-metals-wholesale/united-states/page/15/","/scrap-yards/",301
"/services/category/scrap-metals/page/41/","/scrap-yards/",301
"/services/category/scrap-metals/page/7/","/scrap-yards/",301
"/services/category/scrap-metals/page/84/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/alabama/semmes/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/alaska/anchorage/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/arkansas/forrest-city/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/arkansas/hope-2/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/arkansas/hot-springs-national-park/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/arkansas/pine-bluff/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/arkansas/russellville/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/california/modesto-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/connecticut/norwalk/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/florida/big-pine-key/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/florida/panama-city/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/georgia/cedartown/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/georgia/jesup/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/georgia/morganton/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/georgia/savannah/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/georgia/waycross/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/illinois/mount-vernon-6/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/indiana-1/alexandria-2/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/indiana-1/hammond-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/indiana-1/noblesville/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/iowa/carroll-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/kansas-1/garden-city-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/kansas-1/topeka/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/kentucky/morgantown-2/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/kentucky/paducah-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/louisiana/houma/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/louisiana/saint-martinville/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/louisiana/thibodaux-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/massachusetts/worcester/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/michigan-1/detroit/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/minnesota/grand-rapids/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/minnesota/mankato-3/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/mississippi/new-albany-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/missouri/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/nebraska/hastings-3/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/nebraska/omaha-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/new-jersey/toms-river-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/new-york/cobleskill/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/new-york/massena/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/new-york/norwich-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/new-york/rochester-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/north-carolina/burnsville-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/north-carolina/elizabeth-city/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/north-carolina/spruce-pine/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/north-dakota-1/saint-thomas/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/ohio/cleves/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/ohio/jackson-7/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/ohio/lancaster-5/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/ohio/page/3/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/ohio/sidney/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/oklahoma/chickasha-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/oklahoma/enid-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/oklahoma/seminole/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/oklahoma/tahlequah/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/page/137/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/page/70/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/pennsylvania/sharon/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/rhode-island/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/rhode-island/providence-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/south-carolina/columbia-7/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/south-carolina/florence-2/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/south-carolina/georgetown-2/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/south-carolina/orangeburg-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/tennessee/ethridge/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/tennessee/greenbrier/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/tennessee/jackson-8/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/tennessee/memphis-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/texas/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/texas/dallas/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/texas/fort-worth/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/texas/harlingen/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/texas/lufkin-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/texas/waco/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/utah/taylorsville/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/utah/tooele-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/utah/wellington/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/virginia-2/norfolk/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/virginia-2/portsmouth/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/virginia-2/roanoke/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/washington-7/walla-walla-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/washington-7/yakima-1/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/west-virginia/beckley/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/wisconsin/appleton/","/scrap-yards/",301
"/services/category/scrap-metals/united-states/wisconsin/platteville/","/scrap-yards/",301
"/services/category/smelters-refiners-precious-metals/united-states/new-mexico/","/scrap-yards/",301
"/services/category/smelters-refiners-precious-metals/united-states/new-mexico/albuquerque-1/","/scrap-yards/",301
"/services/category/smelters-refiners-precious-metals/united-states/ohio/","/scrap-yards/",301
"/services/category/surplus-salvage-merchandise/united-states/ohio/","/scrap-yards/",301
"/services/category/surplus-salvage-merchandise/united-states/pennsylvania/beech-creek/","/scrap-yards/",301
"/services/category/surplus-salvage-merchandise/united-states/pennsylvania/towanda/","/scrap-yards/",301
"/services/category/trash-containers-dumpsters/united-states/oklahoma/","/scrap-yards/",301
"/services/category/used-rebuilt-auto-parts/united-states/indiana-1/bloomington-3/","/scrap-yards/",301
"/services/category/used-rebuilt-auto-parts/united-states/wisconsin/milwaukee/","/scrap-yards/",301
"/services/category/waste-recycling-disposal-service-equipment/united-states/oregon/","/scrap-yards/",301
"/services/page/109/","/scrap-yards/",301
"/services/page/23/","/scrap-yards/",301
"/services/page/48/","/scrap-yards/",301
"/services/page/72/","/scrap-yards/",301
"/services/page/85/","/scrap-yards/",301
"/services/united-states/alabama/calera/scrap-metals/circle-k-scrap-metal/","/scrap-yards/alabama/calera/circle-k-scrap-metal/",301
"/services/united-states/alabama/cullman-1/recycling-centers/willingham-salvage-co/","/scrap-yards/alabama/",301
"/services/united-states/alabama/dothan-1/scrap-metals/glover-scrap-metal-company/","/scrap-yards/alabama/dothan/glover-scrap-metal-company/",301
"/services/united-states/alabama/guntersville-1/scrap-metals/wallace-son-metal-co/","/scrap-yards/alabama/guntersville/wallace-son-metal-co/",301
"/services/united-states/alabama/hartselle-1/recycling-centers/tennessee-valley-recycling-llc/","/scrap-yards/alabama/",301
"/services/united-states/alabama/huntsville-2/steel-distributors-warehouses/miller-l-son-inc-metal-service-center/","/scrap-yards/alabama/",301
"/services/united-states/alabama/laceys-spring/","/scrap-yards/alabama/laceys-spring/",301
"/services/united-states/alabama/montgomery-1/recycling-centers/blaze-recycling-metals/","/scrap-yards/alabama/",301
"/services/united-states/alabama/semmes/scrap-metals/m-and-d-scrap-metal/","/scrap-yards/alabama/semmes/m-and-d-scrap-metal/",301
"/services/united-states/alabama/sylacauga/scrap-metals/p-g-endeavors/","/scrap-yards/alabama/sylacauga/p-g-endeavors/",301
"/services/united-states/alabama/sylacauga/scrap-metals/top-dollar-recycling/","/scrap-yards/alabama/sylacauga/top-dollar-recycling/",301
"/services/united-states/alabama/theodore/recycling-centers/theodore-recycling/","/scrap-yards/alabama/theodore/",301
"/services/united-states/alabama/tuscaloosa/scrap-metals/daves-scrap-metal/","/scrap-yards/alabama/tuscaloosa/daves-scrap-metal/",301
"/services/united-states/alaska/anchorage/recycling-centers/westrock-anchorage-recycling-center/","/scrap-yards/alaska/anchorage/",301
"/services/united-states/alaska/north-pole/recycling-centers/w-n-salvage-recyclers/","/scrap-yards/alaska/north-pole/",301
"/services/united-states/alaska/soldotna/scrap-metals/peninsula-scrap-salvage-company/","/scrap-yards/alaska/soldotna/peninsula-scrap-salvage-company/",301
"/services/united-states/arizona/casa-grande/scrap-metals/wellington-salvage/","/scrap-yards/arizona/casa-grande/wellington-salvage/",301
"/services/united-states/arizona/glendale/recycling-centers/rc-recycling-of-arizona/","/scrap-yards/arizona/glendale/",301
"/services/united-states/arizona/lake-havasu-city/aluminum/havasu-iron-metal-llc/","/scrap-yards/arizona/lake-havasu-city/",301
"/services/united-states/arizona/phoenix-1/recycling-centers/kar-life-battery-co/","/scrap-yards/arizona/",301
"/services/united-states/arizona/phoenix-1/recycling-equipment-services/jr-recycling-llc/","/scrap-yards/arizona/",301
"/services/united-states/arizona/phoenix-1/scrap-metals/phoenix-metal-trading/","/scrap-yards/arizona/phoenix/phoenix-metal-trading/",301
"/services/united-states/arizona/snowflake/scrap-metals/pancho-villa-scrap-metal/","/scrap-yards/arizona/snowflake/pancho-villa-scrap-metal/",301
"/services/united-states/arizona/tonopah/","/scrap-yards/arizona/tonopah/",301
"/services/united-states/arkansas/arkadelphia/recycling-centers/l-w-recycling/","/scrap-yards/arkansas/arkadelphia/",301
"/services/united-states/arkansas/blytheville/scrap-metals/goolsby-iron-metal/","/scrap-yards/arkansas/blytheville/goolsby-iron-metal/",301
"/services/united-states/arkansas/conway-2/scrap-metals/conway-scrap-metals-co/","/scrap-yards/arkansas/conway/conway-scrap-metals-co/",301
"/services/united-states/arkansas/forrest-city/scrap-metals/jws-east-arkansas-recycling/","/scrap-yards/arkansas/forrest-city/jws-east-arkansas-recycling/",301
"/services/united-states/arkansas/glenwood/","/scrap-yards/arkansas/glenwood/",301
"/services/united-states/arkansas/harrison-1/scrap-metals/cm-speak-iron-metal-speed-shop/","/scrap-yards/arkansas/harrison/cm-speak-iron-metal-speed-shop/",301
"/services/united-states/arkansas/harrison-1/scrap-metals/trg-harrison-llc/","/scrap-yards/arkansas/harrison/trg-harrison-llc/",301
"/services/united-states/arkansas/hope-2/scrap-metals/arkansas-recycling-south/","/scrap-yards/arkansas/hope/arkansas-recycling-south/",301
"/services/united-states/arkansas/hot-springs-national-park/recycling-equipment-services/trg-hot-springs-llc/","/scrap-yards/arkansas/hot-springs-national-park/",301
"/services/united-states/arkansas/jonesboro/recycling-equipment-services/trg-jonesboro-llc/","/scrap-yards/arkansas/jonesboro/",301
"/services/united-states/arkansas/maumelle/scrap-metals/easter-scrap-metal/","/scrap-yards/arkansas/maumelle/easter-scrap-metal/",301
"/services/united-states/arkansas/morrilton/scrap-metals/gunderman-john-scrap-metals/","/scrap-yards/arkansas/morrilton/gunderman-john-scrap-metals/",301
"/services/united-states/arkansas/searcy-1/recycling-centers/thompson-recycling-company-inc/","/scrap-yards/arkansas/",301
"/services/united-states/arkansas/trumann/","/scrap-yards/arkansas/trumann/",301
"/services/united-states/arkansas/van-buren-2/scrap-metals/yaffe-companies-inc/","/scrap-yards/arkansas/van-buren/yaffe-companies-inc/",301
"/services/united-states/arkansas/walnut-ridge/","/scrap-yards/arkansas/walnut-ridge/",301
"/services/united-states/california/alhambra/scrap-metals/america-metal-export-inc/","/scrap-yards/california/alhambra/america-metal-export-inc/",301
"/services/united-states/california/alturas-1/recycling-centers/russells-recycling/","/scrap-yards/california/",301
"/services/united-states/california/arroyo-grande/automobile-salvage/r-r-auto-wrecking-reliable-recycling/","/scrap-yards/california/arroyo-grande/",301
"/services/united-states/california/camarillo/scrap-metals-wholesale/camarillo-recycling-inc/","/scrap-yards/california/camarillo/",301
"/services/united-states/california/corning/recycling-centers/richfield-recycling-inc/","/scrap-yards/california/corning/",301
"/services/united-states/california/grass-valley/scrap-metals/foothill-recycling/","/scrap-yards/california/grass-valley/foothill-recycling/",301
"/services/united-states/california/hayward/scrap-metals/excess-mme/","/scrap-yards/california/hayward/excess-mme/",301
"/services/united-states/california/hemet/scrap-metals/all-alloy-scrap-metal-recycling/","/scrap-yards/california/hemet/all-alloy-scrap-metal-recycling/",301
"/services/united-states/california/north-hollywood-1/scrap-metals/a-star-recycling/","/scrap-yards/california/north-hollywood/a-star-recycling/",301
"/services/united-states/california/richmond-1/scrap-metals/sims-metal-management-6/","/scrap-yards/california/richmond/sims-metal-management/",301
"/services/united-states/california/riverside-1/","/scrap-yards/california/",301
"/services/united-states/california/san-jacinto/recycling-equipment-services/san-jacinto-recycling-center/","/scrap-yards/california/san-jacinto/",301
"/services/united-states/california/san-luis-obispo/automobile-salvage/san-luis-auto-salvage/","/scrap-yards/california/san-luis-obispo/",301
"/services/united-states/california/santa-barbara/recycling-centers/santa-barbara-iron-metal-recyclers/","/scrap-yards/california/santa-barbara/",301
"/services/united-states/california/santa-fe-springs/automobile-parts-supplies/ecology-auto-parts/","/scrap-yards/california/santa-fe-springs/",301
"/services/united-states/california/santa-rosa-1/scrap-metals/elder-evins-annette-s/","/scrap-yards/california/santa-rosa/elder-evins-annette-s/",301
"/services/united-states/california/stockton-6/recycling-centers/free-scrap-metal-pickup/","/scrap-yards/california/",301
"/services/united-states/california/sun-valley/recycling-centers/k-line-iron-metal/","/scrap-yards/california/sun-valley/",301
"/services/united-states/california/temecula/scrap-metals/west-coast-metal-recycling-inc/","/scrap-yards/california/temecula/west-coast-metal-recycling-inc/",301
"/services/united-states/colorado/alamosa-1/steel-distributors-warehouses/star-steel-supply/","/scrap-yards/colorado/",301
"/services/united-states/colorado/atwood/scrap-metals/atwood-auto-metal/","/scrap-yards/colorado/atwood/atwood-auto-metal/",301
"/services/united-states/colorado/brighton-1/","/scrap-yards/colorado/",301
"/services/united-states/colorado/carbondale/","/scrap-yards/colorado/carbondale/",301
"/services/united-states/colorado/colorado-springs-1/scrap-metals/a-white-knight-scrap-hauling/","/scrap-yards/colorado/colorado-springs/a-white-knight-scrap-hauling/",301
"/services/united-states/colorado/cortez-1/","/scrap-yards/colorado/",301
"/services/united-states/colorado/la-junta/metals/dionisio-metals-recycling/","/scrap-yards/colorado/la-junta/",301
"/services/united-states/colorado/sterling-2/recycling-centers/swan-commodities/","/scrap-yards/colorado/",301
"/services/united-states/connecticut/bristol-1/scrap-metals/liberty-recycling/","/scrap-yards/connecticut/bristol/liberty-recycling/",301
"/services/united-states/connecticut/derby/scrap-metals/rubino-brothers-derby/","/scrap-yards/connecticut/derby/rubino-brothers-derby/",301
"/services/united-states/connecticut/hartford-3/automobile-parts-supplies/coronas-auto-parts-inc/","/scrap-yards/connecticut/",301
"/services/united-states/connecticut/north-franklin-1/scrap-metals/kropp-environmental-contractors-inc/","/scrap-yards/connecticut/north-franklin/kropp-environmental-contractors-inc/",301
"/services/united-states/connecticut/north-haven-1/","/scrap-yards/connecticut/",301
"/services/united-states/connecticut/north-haven-1/scrap-metals/h-goodmaster-son-scrap-metal-recycling/","/scrap-yards/connecticut/north-haven/h-goodmaster-son-scrap-metal-recycling/",301
"/services/united-states/connecticut/north-haven-1/scrap-metals/schiavone-michael-sons-inc/","/scrap-yards/connecticut/north-haven/schiavone-michael-sons-inc/",301
"/services/united-states/connecticut/waterbury-1/","/scrap-yards/connecticut/",301
"/services/united-states/florida/big-pine-key/recycling-centers/paradise-recycling-inc/","/scrap-yards/florida/big-pine-key/",301
"/services/united-states/florida/chiefland/scrap-metals/tryco-metal-recycling-inc/","/scrap-yards/florida/chiefland/tryco-metal-recycling-inc/",301
"/services/united-states/florida/clearwater/","/scrap-yards/florida/clearwater/",301
"/services/united-states/florida/deland-1/recycling-centers/dominion-metal-recycling-center-deland/","/scrap-yards/florida/",301
"/services/united-states/florida/deland-1/recycling-centers/dominion-metal-recycling-center/","/scrap-yards/florida/",301
"/services/united-states/florida/fort-pierce/","/scrap-yards/florida/fort-pierce/",301
"/services/united-states/florida/high-springs/recycling-centers/waltrip-salvage-scrap/","/scrap-yards/florida/high-springs/",301
"/services/united-states/florida/hollywood/scrap-metals/advance-global-metal-industries-inc/","/scrap-yards/florida/hollywood/advance-global-metal-industries-inc/",301
"/services/united-states/florida/hudson-4/recycling-centers/a-c-recycling-scrap-metal/","/scrap-yards/florida/",301
"/services/united-states/florida/immokalee/recycling-centers/crews-salvage/","/scrap-yards/florida/immokalee/",301
"/services/united-states/florida/jacksonville-2/scrap-metals/mohawk-inc/","/scrap-yards/florida/jacksonville/mohawk-inc/",301
"/services/united-states/florida/kissimmee/used-rebuilt-auto-parts/prestons-used-auto-parts-wrecker-service/","/scrap-yards/florida/kissimmee/",301
"/services/united-states/florida/lake-city-1/scrap-metals/sapp-salvage/","/scrap-yards/florida/lake-city/sapp-salvage/",301
"/services/united-states/florida/lakeland/recycling-centers/allied-scrap-processors-inc-lakeland/","/scrap-yards/florida/lakeland/",301
"/services/united-states/florida/lakeland/recycling-centers/automotive-core-supply-inc/","/scrap-yards/florida/lakeland/",301
"/services/united-states/florida/melbourne/recycling-centers/sarno-metal-recycling/","/scrap-yards/florida/melbourne/",301
"/services/united-states/florida/miami-3/scrap-metals/universal-scrap-motors/","/scrap-yards/florida/miami/universal-scrap-motors/",301
"/services/united-states/florida/naples-1/","/scrap-yards/florida/",301
"/services/united-states/florida/north-port/recycling-centers/dons-recycling/","/scrap-yards/florida/north-port/",301
"/services/united-states/florida/ocala-1/recycling-centers/marks-recycling-center/","/scrap-yards/florida/",301
"/services/united-states/florida/ocala-1/recycling-centers/recycling-store-of-belleview/","/scrap-yards/florida/",301
"/services/united-states/florida/okeechobee-1/used-rebuilt-auto-parts/guaranteed-auto-truck-parts-inc/","/scrap-yards/florida/",301
"/services/united-states/florida/orlando/automobile-parts-supplies/fosters-auto-crushing/","/scrap-yards/florida/orlando/",301
"/services/united-states/florida/orlando/junk-dealers/e-h-car-crushing/","/scrap-yards/florida/orlando/",301
"/services/united-states/florida/orlando/recycling-centers/ou-metal-recycling/","/scrap-yards/florida/orlando/",301
"/services/united-states/florida/orlando/scrap-metals/orlando-metal-plus/","/scrap-yards/florida/orlando/orlando-metal-plus/",301
